EURPrices+0,EURPrices+1,EURPrices+2,EURPrices+3,EURPrices+4,EURPrices+5,EURPrices+6,EURPrices+7,EURPrices+8,EURPrices+9,EURPrices+10,EURPrices+11,EURPrices+12,EURPrices+13,EURPrices+14,EURPrices+15,EURPrices+16,EURPrices+17,EURPrices+18,EURPrices+19,EURPrices+20,EURPrices+21,EURPrices+22,EURPrices+23,EURPrices+0_Forecast_10,EURPrices+1_Forecast_10,EURPrices+2_Forecast_10,EURPrices+3_Forecast_10,EURPrices+4_Forecast_10,EURPrices+5_Forecast_10,EURPrices+6_Forecast_10,EURPrices+7_Forecast_10,EURPrices+8_Forecast_10,EURPrices+9_Forecast_10,EURPrices+10_Forecast_10,EURPrices+11_Forecast_10,EURPrices+12_Forecast_10,EURPrices+13_Forecast_10,EURPrices+14_Forecast_10,EURPrices+15_Forecast_10,EURPrices+16_Forecast_10,EURPrices+17_Forecast_10,EURPrices+18_Forecast_10,EURPrices+19_Forecast_10,EURPrices+20_Forecast_10,EURPrices+21_Forecast_10,EURPrices+22_Forecast_10,EURPrices+23_Forecast_10,EURPrices+0_Forecast_30,EURPrices+1_Forecast_30,EURPrices+2_Forecast_30,EURPrices+3_Forecast_30,EURPrices+4_Forecast_30,EURPrices+5_Forecast_30,EURPrices+6_Forecast_30,EURPrices+7_Forecast_30,EURPrices+8_Forecast_30,EURPrices+9_Forecast_30,EURPrices+10_Forecast_30,EURPrices+11_Forecast_30,EURPrices+12_Forecast_30,EURPrices+13_Forecast_30,EURPrices+14_Forecast_30,EURPrices+15_Forecast_30,EURPrices+16_Forecast_30,EURPrices+17_Forecast_30,EURPrices+18_Forecast_30,EURPrices+19_Forecast_30,EURPrices+20_Forecast_30,EURPrices+21_Forecast_30,EURPrices+22_Forecast_30,EURPrices+23_Forecast_30,EURPrices+0_Forecast_70,EURPrices+1_Forecast_70,EURPrices+2_Forecast_70,EURPrices+3_Forecast_70,EURPrices+4_Forecast_70,EURPrices+5_Forecast_70,EURPrices+6_Forecast_70,EURPrices+7_Forecast_70,EURPrices+8_Forecast_70,EURPrices+9_Forecast_70,EURPrices+10_Forecast_70,EURPrices+11_Forecast_70,EURPrices+12_Forecast_70,EURPrices+13_Forecast_70,EURPrices+14_Forecast_70,EURPrices+15_Forecast_70,EURPrices+16_Forecast_70,EURPrices+17_Forecast_70,EURPrices+18_Forecast_70,EURPrices+19_Forecast_70,EURPrices+20_Forecast_70,EURPrices+21_Forecast_70,EURPrices+22_Forecast_70,EURPrices+23_Forecast_70,EURPrices+0_Forecast_90,EURPrices+1_Forecast_90,EURPrices+2_Forecast_90,EURPrices+3_Forecast_90,EURPrices+4_Forecast_90,EURPrices+5_Forecast_90,EURPrices+6_Forecast_90,EURPrices+7_Forecast_90,EURPrices+8_Forecast_90,EURPrices+9_Forecast_90,EURPrices+10_Forecast_90,EURPrices+11_Forecast_90,EURPrices+12_Forecast_90,EURPrices+13_Forecast_90,EURPrices+14_Forecast_90,EURPrices+15_Forecast_90,EURPrices+16_Forecast_90,EURPrices+17_Forecast_90,EURPrices+18_Forecast_90,EURPrices+19_Forecast_90,EURPrices+20_Forecast_90,EURPrices+21_Forecast_90,EURPrices+22_Forecast_90,EURPrices+23_Forecast_90,EURPrices+0_Forecast_50,EURPrices+1_Forecast_50,EURPrices+2_Forecast_50,EURPrices+3_Forecast_50,EURPrices+4_Forecast_50,EURPrices+5_Forecast_50,EURPrices+6_Forecast_50,EURPrices+7_Forecast_50,EURPrices+8_Forecast_50,EURPrices+9_Forecast_50,EURPrices+10_Forecast_50,EURPrices+11_Forecast_50,EURPrices+12_Forecast_50,EURPrices+13_Forecast_50,EURPrices+14_Forecast_50,EURPrices+15_Forecast_50,EURPrices+16_Forecast_50,EURPrices+17_Forecast_50,EURPrices+18_Forecast_50,EURPrices+19_Forecast_50,EURPrices+20_Forecast_50,EURPrices+21_Forecast_50,EURPrices+22_Forecast_50,EURPrices+23_Forecast_50
32.03,31.37,30.41,32.03,35.36,38.23,43.52,51.56,47.62,44.39,44.01,44.19,39.37,38.79,40.5,47.24,55.33,61.3,58.53,54.81,52.04,42,39.51,34,5.09,3.925,3.625,3.9355,5.053,6.8825,8.169,10.009,10.765,11.195,11.301,11.287,11.1095,11.227,11.665,13.158,14.0515,15.105,15.1,14.0875,12.95,11.13,8.985,6.735,18.07,16.935,16.646,16.905,18.03,19.81,21.145,22.957,23.7525,24.161,24.211,24.175,24.0515,24.1345,24.6095,26.123,26.992,28.005,28,27.015,25.834,24.14,21.97,19.746,38.915,37.795,37.49,37.75,38.905,40.607,41.96,43.75,44.5195,44.968,45.015,45.041,44.8575,44.926,45.4545,46.898,47.8025,48.875,48.875,47.855,46.635,44.959,42.7635,40.556,51.83,50.69,50.395,50.68,51.895,53.62,54.875,56.705,57.53,57.9505,58.002,58.031,57.895,57.92,58.4195,59.868,60.835,61.8755,61.905,60.8625,59.653,57.9735,55.6955,53.473,31.785,30.215,30.215,29.8,29.26,31.09,34.07,36.915,40.96,42.2,43.1,43.2,42.045,39.745,39.745,41.2635,44.06,46.455,44.86,43.19,40.819,37.5875,36.47,34.315
32.5,30.46,30.24,32.47,36.5,38.4,43,50.81,52.2,51.11,40.32,35.37,31.85,30,27.52,30,30.63,29.53,27.46,23.3,21.71,19.21,31.25,22.04,5.095,3.493,3.0315,3.01000000000001,3.88,5.73,7.4765,9.545,10.552,10.818,10.805,10.4405,9.96,9.8535,10.381,11.513,12.966,14.15,13.908,13.418,12.015,10.01,7.7925,4.971,18.06,16.5795,16.085,16.054,16.895,18.8045,20.543,22.608,23.6335,23.958,23.88,23.53,22.988,22.9905,23.41,24.531,26.0145,27.26,26.96,26.5305,25.039,23.07,20.87,18.06,38.81,37.312,36.82,36.785,37.703,39.55,41.29,43.3345,44.38,44.73,44.635,44.2925,43.823,43.722,44.14,45.29,46.77,48.015,47.7045,47.25,45.7785,43.7485,41.558,38.81,51.841,50.345,49.8845,49.905,50.765,52.625,54.3385,56.397,57.4175,57.6755,57.625,57.3065,56.775,56.75,57.206,58.27,59.8,61,60.74,60.3115,58.872,56.865,54.632,51.8185,30.81,29.26,29,29.26,30.435,32.175,34.155,35.55,40.415,41.975,42.2,42.96,41.87,38.935,37.935,39.86,42.1735,47.895,44.65,43.08,40.18,36.33,35.28,32.5505
-1,-4.94,-4.97,-4.97,-5.15,-5.15,9.79,25,31.15,28.01,26.4,26.62,24.2,24.2,28.01,34.75,46.82,58.4,53.67,46.52,41.21,34.28,-10,-10,3.24,2.0145,1.455,1.525,1.7205,3.22450000000001,5.93,8.18,9.61500000000001,10.125,9.495,8.925,8.204,7.93,8.17,9.471,11.065,12.118,12.29,11.3265,9.54,6.885,3.898,2.04499999999999,16.385,15.032,14.585,14.5295,14.7595,16.242,19.006,21.215,22.6045,23.185,22.432,21.83,21.0925,20.815,21.26,22.527,24.112,25.129,25.38,24.335,22.535,19.84,17.015,15.035,37.0995,35.825,35.31,35.252,35.4935,37.04,39.7895,42.0835,43.43,43.91,43.2425,42.615,41.896,41.661,41.98,43.3435,44.878,45.944,46.1165,45.21,43.385,40.7,37.72,35.865,50.132,48.773,48.246,48.232,48.461,49.903,52.765,54.895,56.33,56.9955,56.325,55.57,54.86,54.577,55.0355,56.306,57.9455,58.853,59.0465,58.08,56.3555,53.629,50.655,48.78,27.135,25.39,24.435,24.54,26,27.17,30.675,34.995,34.83,34.68,32.485,31.41,29.23,26.29,25.99,29.925,35.7465,36.1565,35.4065,34.695,33.65,31.855,30.96,28.23
-10,-10,-10,-10,-10,-8,22.72,34.26,38,37,35,35.89,31.04,27.56,27.24,31.68,40.35,45.74,42.81,41.99,39.65,35,31.03,24.58,0.195,-1.79,-2.61500000000001,-2.99,-2.0835,0.378500000000002,2.3035,4.758,6.905,7.535,7.6405,6.585,5.482,4.9095,5.71,7.2445,9.50700000000001,10.66,11.14,10.42,8.8865,6.525,4.1145,2.455,13.086,11.062,10.195,9.92,10.76,13.36,15.175,17.74,19.709,20.4115,20.495,19.4805,18.306,17.725,18.495,20.088,22.372,23.505,23.933,23.28,21.9055,19.429,17.1,15.4475,33.8905,31.94,31.128,30.8975,31.69,34.1605,36.014,38.5745,40.66,41.265,41.335,40.3195,39.1775,38.655,39.43,40.95,43.2105,44.32,44.8,44.115,42.745,40.25,37.9135,36.3125,46.825,44.81,44.067,43.79,44.605,47.127,48.99,51.453,53.4835,54.161,54.2405,53.224,52.002,51.493,52.192,53.87,56.152,57.2815,57.76,57.085,55.685,53.2055,50.8685,49.2,18.585,7.82,0,0,0,4.255,15.485,16.82,18.27,19.14,19.595,19.705,19.705,19.75,22.695,24.94,31.21,33.3,33.955,33.61,33.115,29.24,28.32,23.73
22.42,20.37,19.78,19.31,21.45,21.74,28.47,30.18,37,36.17,32.05,30.38,29.76,29.07,25.65,30.38,39.36,45.29,48.02,50.16,47.93,41.54,40.21,29.7,0.639999999999997,-1.43,-2.62,-1.593,0.650000000000006,2.213,4.31,6.355,7.5655,8.72799999999999,8.48800000000001,7.8465,7.0315,6.7,7.6005,9.813,12.3155,14.45,14.645,14.03,12.17,10.193,7.325,4.95100000000001,13.59,11.42,10.205,11.335,13.6175,15.248,17.392,19.382,20.605,21.7025,21.558,20.868,20.05,19.76,20.645,22.843,25.4005,27.496,27.685,27.145,25.2505,23.317,20.4065,17.928,34.454,32.3825,31.1335,32.253,34.365,35.9985,38.115,40.125,41.3315,42.525,42.3905,41.63,40.83,40.47,41.44,43.59,46.1525,48.21,48.404,47.8515,45.9965,44.053,41.279,38.77,47.4475,45.3305,44.225,45.26,47.4805,49.038,51.1745,53.1805,54.347,55.4815,55.2855,54.6255,53.8955,53.527,54.545,56.605,59.172,61.268,61.48,60.965,59.07,57.085,54.195,51.829,15.675,1.525,0,0,6.825,13.865,16.375,19.335,23.595,25.545,26.425,28.875,27.545,26.09,26.805,27.68,31.365,34.325,36.01,36.01,35.13,34.335,28.785,24.39
23.38,20.4,19.16,21.71,22.65,25.74,25.5,32.23,34.22,42.32,41.15,42.05,37.54,33.95,34.68,47.6,57.03,62.44,60,66.84,61.05,47,37,32.85,3.5125,2.52,1.9585,2.005,3.0995,4.5615,7.2085,9.5035,10.93,11.4615,11.075,10.4005,9.4495,9.37149999999999,10.58,12.583,14.595,16.42,16.725,15.891,14.455,12.093,9.545,6.454,16.5385,15.5745,15.025,15.045,16.096,17.575,20.294,22.511,24.011,24.48,24.154,23.485,22.5265,22.413,23.6125,25.64,27.651,29.4725,29.72,28.965,27.5,25.1955,22.5705,19.5465,37.365,36.394,35.8605,35.885,36.925,38.403,41.1285,43.4475,44.8865,45.315,44.958,44.345,43.44,43.398,44.485,46.495,48.515,50.301,50.5515,49.824,48.31,46.04,43.4295,40.3965,50.405,49.415,48.84,48.9,49.955,51.446,54.09,56.31,57.91,58.3565,58.03,57.339,56.35,56.163,57.47,59.503,61.475,63.28,63.6,62.8125,61.3615,59.08,56.385,53.302,23.2685,23.875,24.01,24.01,24.51,27.16,28.065,31.31,32.055,31.845,31.78,31.463,28.99,27.915,28.13,32.322,37.77,39.01,39.865,37.795,36.13,33.7665,32.798,30.15
29.36,27.58,27.58,32.83,37.37,47.9,53.75,58.22,62.88,64.13,63.45,72.2,64.04,58.22,62.88,71.1,86.69,92.06,73.7,63.51,44.47,27.07,41.83,31.63,4.7465,3.815,3.65000000000001,4.315,5.692,7.95000000000001,10.475,13.055,14.5265,14.82,14.703,14.135,13.24,12.6255,13.445,14.855,17.12,18.56,18.3125,17.01,14.7135,11.005,8.96449999999999,6.191,17.805,16.93,16.774,17.4435,18.705,21.047,23.625,26.0745,27.633,27.97,27.77,27.206,26.29,25.674,26.422,27.91,30.12,31.63,31.3905,30.037,27.71,24.05,21.921,19.192,38.564,37.6325,37.4915,38.185,39.493,41.89,44.423,46.882,48.3465,48.66,48.486,47.875,47.035,46.39,47.252,48.63,50.935,52.45,52.165,50.867,48.51,44.845,42.741,39.97,51.682,50.725,50.5985,51.24,52.5415,54.94,57.393,59.9265,61.487,61.76,61.6,61.045,60.125,59.535,60.28,61.687,63.995,65.525,65.286,63.941,61.6055,57.9915,55.8055,52.9925,27.79,26.19,25.8,26.45,27.92,28.855,32.82,35.99,36.035,36.24,36.035,34.58,32.07,31.48,31.21,34.78,39.11,41.17,40.995,38.77,36.315,34.195,30.855,28.3575
15.02,8,-10,-10,-10,-5.45,23.03,23.73,33.7,32.98,33.7,35.72,34.4,32.98,24.15,23.6,30,25,23.73,24.15,32.77,26.91,22.29,16.19,4.47499999999999,3.5485,2.794,3.01499999999999,3.894,5.84050000000001,9.271,12.115,14.0815,14.437,13.505,12.11,11.57,11.0525,11.555,13.189,16.133,17.255,16.81,15.48,12.0905,9.8,6.9955,4.7335,17.411,16.489,15.746,15.9475,16.79,18.805,22.17,25.05,27.095,27.385,26.34,25.078,24.54,23.92,24.4185,26.07,29.084,30.13,29.7685,28.506,25.0705,22.825,19.985,17.7615,38.0795,37.1805,36.4265,36.6395,37.4985,39.4965,42.9665,45.774,47.8445,48.109,47.185,45.774,45.229,44.615,45.1,46.795,49.796,50.838,50.4615,49.174,45.7655,43.5455,40.709,38.534,51.07,50.1845,49.411,49.62,50.499,52.505,55.896,58.67,60.752,60.9735,60.1,58.665,58.212,57.604,58.1065,59.715,62.69,63.794,63.4,62.11,58.6545,56.43,53.627,51.374,26.215,25.165,23.25,23.02,23.825,27.92,31.84,34.77,35,34.755,32.96,30.27,26.305,22.7,27.025,30.22,35.135,37,34.65,32.318,29.83,28.4065,27.11,25.345
10.69,9.67,10,20.3,30.54,35,38.44,40.66,44.15,46.45,45.72,45.44,45.66,43.85,43.28,51.38,64.27,83.52,77.8,82.61,69.61,53.42,43.68,40.43,3.515,2.505,1.8,2.041,3.54,6.185,9.48,12.42,14.58,15.085,14.6165,13.415,12.67,12.415,13.1365,15.465,18.865,20.412,19.9,17.829,15.521,12.905,10.63,7.71,16.36,15.2855,14.664,14.855,16.324,18.972,22.375,25.3545,27.37,27.912,27.4915,26.2625,25.535,25.28,25.99,28.238,31.755,33.285,32.738,30.6525,28.3,25.71,23.4475,20.5935,37.078,36.0185,35.389,35.606,37.035,39.71,43.17,46.0795,48.125,48.625,48.2145,47,46.4155,46.169,46.812,49.077,52.45,54.0755,53.458,51.35,49.045,46.4,44.16,41.3715,50,48.97,48.271,48.52,49.904,52.5405,55.9,58.835,61.01,61.46,61.0215,59.795,59.13,58.8905,59.565,61.901,65.306,66.919,66.285,64.206,61.9,59.177,56.905,54.04,25.32,23.215,21.96,23.365,25.935,28.86,30.8485,34.0705,35.05,35.025,34.6905,33.715,32.21,30.625,30.47,32.27,38.09,39.54,39.792,37.275,35.41,33.208,31.267,29.455
37.55,36.87,35.04,35.83,40.24,46.15,52.26,71.18,71.15,66.9,71.35,79.23,80,73.14,79.37,85.75,105,102.53,90.59,72.85,60.89,46.1,46.05,39.1,6.14,4.9505,4.728,4.8595,6,8.212,11.96,14.804,15.235,15.081,14.5645,13.47,12.16,11.185,11.981,14.6995,18.091,19.675,19.515,17.7675,15.0765,12.01,9.5805,6.81,18.89,17.7995,17.5415,17.719,18.882,20.96,24.5595,27.66,28.045,27.91,27.33,26.2895,24.824,24.074,24.83,27.47,30.7015,32.3715,32.085,30.3765,27.7565,24.7625,22.356,19.564,39.672,38.595,38.297,38.46,39.6945,41.78,45.51,48.4255,48.8015,48.665,48.125,47.0525,45.6795,44.867,45.555,48.207,51.566,53.2045,52.981,51.2375,48.5715,45.56,43.109,40.3335,52.513,51.2945,51.084,51.184,52.375,54.5245,58.131,61.16,61.525,61.469,60.875,59.795,58.3155,57.555,58.355,61.031,64.254,65.835,65.6415,63.8965,61.308,58.355,55.879,53.124,28.865,27.81,27.605,27.645,28.332,29.805,33.2935,35.025,36.5245,37.33,36.1845,33.67,31.845,30.13,30.375,34.33,37.035,39.935,38.8575,35.55,34.785,32.355,30.1665,27.05
34.71,32.45,24.57,23.81,22.75,23.08,38.05,48.99,42.01,39.23,41.01,39.23,37.98,24.78,25.23,37.98,41.06,41.06,39.23,39.23,39.23,25.6,25.52,25.03,4.7005,3.3565,2.5015,2.31,3.52500000000001,6.306,9.185,13.0055,14.855,14.785,13.865,12.265,10.007,9.19,9.754,11.905,14.955,17.1365,17.98,16.295,13.75,10.985,8.18,5.16,17.435,16.126,15.17,14.9675,16.2135,18.9325,21.815,25.705,27.49,27.4065,26.538,24.91,22.682,21.85,22.436,24.545,27.567,29.82,30.645,28.97,26.445,23.706,20.845,17.84,38.155,36.8435,35.939,35.695,36.95,39.702,42.5695,46.475,48.305,48.218,47.315,45.6285,43.425,42.5975,43.205,45.315,48.4595,50.6215,51.37,49.727,47.17,44.42,41.614,38.594,50.852,49.514,48.627,48.362,49.602,52.3895,55.24,59.1825,61.006,60.84,59.938,58.379,56.1255,55.325,55.886,58.015,61.06,63.255,64.073,62.377,59.875,57.105,54.371,51.267,26.075,25.04,23.705,24.28,24.855,25.76,28.995,30.8,32.145,33.295,31.915,31.18,29.4105,27.9,27.935,30.4605,36.2035,39.095,39.265,37.83,34.51,31.9465,30.83,28.155
24.48,24.48,24.59,24.59,24.59,25.31,31.8,32.92,36.71,33.93,34.16,32.82,31.8,27,29.72,31.8,34.74,43.04,54.43,60.37,58,43.95,38.45,35.21,3.178,2.13500000000001,1.765,1.85,2.3985,4.7595,8.005,11.41,12.49,13.1795,12.9845,11.9695,10.755,9.95900000000001,10.805,13.685,16.591,18.225,18.4815,16.797,14.815,12.7255,10.16,6.955,15.83,14.793,14.4095,14.52,15.045,17.362,20.596,24.015,25.1285,25.8465,25.64,24.635,23.416,22.535,23.451,26.28,29.195,30.858,31.1925,29.481,27.51,25.4205,22.865,19.62,36.534,35.4855,35.141,35.228,35.78,38.1,41.335,44.805,45.8835,46.6295,46.4295,45.365,44.13,43.325,44.166,47.02,50.0545,51.568,51.905,50.204,48.204,46.1065,43.631,40.35,49.22,48.165,47.807,47.8665,48.435,50.748,54.0025,57.53,58.453,59.16,58.985,58.03,56.808,55.9385,56.858,59.665,62.625,64.242,64.56,62.81,60.882,58.7855,56.264,52.9935,25.73,25.05,24,24.52,24.725,25.485,29.97,33.9135,33.9135,34.51,33.14,32.59,31.285,28.29,28.74,32.545,37.967,40.835,40.835,39.27,38,34.175,32.415,28.775
32.65,32.65,32.32,32.58,32,32.32,32.43,34.34,40.06,48.07,42.62,46.2,46,43.49,42.23,54.94,57.23,60.65,60.65,60,51.8,37.24,40.47,38.16,4.74499999999999,3.67,3.02500000000001,3.18,4.12,6.3205,8.81,11.335,13.52,14.22,13.73,13.0475,11.44,10.5345,11.03,13.56,15.668,17.8825,18.173,16.8925,15.1265,12.485,10.07,7.198,17.6485,16.59,15.943,16.075,17.0345,19.12,21.691,24.2065,26.297,27.04,26.533,25.8775,24.317,23.419,23.8525,26.42,28.515,30.64,30.9245,29.737,27.924,25.34,22.835,20.003,38.372,37.295,36.654,36.81,37.73,39.892,42.4205,44.9255,47.1,47.817,47.295,46.6305,45.08,44.155,44.616,47.145,49.258,51.4,51.68,50.512,48.6705,46.0655,43.585,40.793,51.257,50.1325,49.54,49.639,50.615,52.635,55.3505,57.7405,59.935,60.665,60.1815,59.443,57.815,56.9955,57.39,60.01,62.068,64.21,64.5265,63.33,61.5025,58.945,56.455,53.6815,27.075,25.87,25.385,25.18,25.32,26.75,29.265,32.585,34.365,35.01,35.33,33.895,31.08,29.12,29.12,31.895,35.705,37.632,38.22,37.74,36.625,34.49,31.735,28.4745
33.17,33.17,30.6,30,29.25,32.65,38.86,65.47,63.46,55,38.86,34.74,34.7,34.7,35.76,40.55,50.34,48.69,41,40,36.41,28.9,29.4,25.71,5.215,3.815,3.215,2.975,3.735,5.515,8.255,11.435,12.565,12.8045,12.41,11.54,9.62,8.715,9.625,12.116,14.925,17.18,17.262,15.995,13.885,11.327,8.8,5.523,18.011,16.726,16.071,15.809,16.6195,18.34,21.125,24.305,25.49,25.755,25.26,24.367,22.451,21.6415,22.555,25.005,27.803,30.015,30.13,28.8755,26.725,24.1835,21.62,18.454,38.652,37.3155,36.685,36.41,37.26,38.96,41.721,44.9055,46.14,46.411,45.9145,44.966,43.085,42.2145,43.142,45.6945,48.465,50.7515,50.792,49.495,47.3515,44.829,42.28,39.05,51.465,50.215,49.545,49.29,50.095,51.88,54.595,57.805,58.982,59.2545,58.815,57.8865,55.922,55.1,56,58.48,61.31,63.54,63.675,62.35,60.15,57.665,55.034,51.91,27.775,26.91,25.4,24.88,24.67,27.09,30.597,33.97,34.675,31.94,31.76,31.75,29.93,26.9895,27.935,34.42,36.9,40.1,39.615,39.14,36.375,32.39,29.305,26.66
24.98,25.44,25,25.85,29.4,32.55,44.13,59.93,58.04,54.96,53.33,52.18,49.4,46.98,48.56,53.04,62.06,63.35,44.71,42.3,36.55,27.9,27.56,25,3.75999999999999,2.659,2.11050000000001,2.1055,3.15,5.67999999999999,8.875,10.985,12.197,12.755,11.941,10.976,9.61150000000001,9.055,10.635,13.1585,15.425,16.811,16.7965,15.46,13.0445,10.975,8.24,5.6465,16.55,15.42,14.88,14.885,15.915,18.5285,21.685,23.8055,25.016,25.6,24.78,23.759,22.4,21.8,23.41,25.9215,28.2065,29.54,29.6,28.29,25.831,23.77,21.0375,18.38,37.195,35.9665,35.515,35.53,36.5545,39.196,42.2965,44.4245,45.6545,46.205,45.375,44.351,43.03,42.445,44.026,46.53,48.8805,50.2535,50.2065,48.917,46.495,44.3905,41.68,39.005,50.005,48.864,48.325,48.325,49.335,52.041,55,57.16,58.405,58.975,58.1035,57.1525,55.8075,55.255,56.761,59.3065,61.6455,63.05,63.1215,61.7855,59.21,57.165,54.4885,51.845,26.26,25.525,25.065,25.475,26.655,28.985,32.53,36.96,37.64,38.15,38.28,38.135,35.965,32.785,32.33,35.4,39.66,42.415,41.665,41.379,38.09,36.49,34.175,29.705
10,9.21,2.1,1.93,5.9,14.16,29.35,44.97,44.96,44.32,41.77,41.06,40.92,40.98,41,43.77,47.47,47,43.77,44.45,44.45,36.97,30.39,25.89,3.6035,2.18500000000001,1.665,1.63999999999999,2.065,3.95,7.40499999999999,10.93,11.78,11.5,10.7915,9.195,7.34,6.43,7.1345,9.02499999999999,11.8405,14.15,14.255,12.455,10.385,7.78999999999999,5.182,2.9385,16.195,14.805,14.3445,14.2445,14.6525,16.48,20.005,23.424,24.399,24.085,23.305,21.74,19.9425,18.995,19.685,21.6435,24.465,26.685,26.7405,25.1,23.11,20.49,17.885,15.543,36.934,35.535,35.08,34.952,35.384,37.256,40.775,44.1,45.0825,44.766,44.039,42.52,40.677,39.7815,40.44,42.31,45.257,47.475,47.565,45.862,43.8075,41.1835,38.585,36.261,49.538,48.055,47.56,47.5,47.935,49.9355,53.46,56.771,57.68,57.331,56.6085,55.17,53.27,52.375,53.123,54.865,57.8245,60.01,60.07,58.46,56.385,53.747,51.1185,48.873,25.37,24.34,22.75,20.99,20.555,23.225,26.155,31.495,33.78,33.95,32.86,30.115,27.865,24.72,27.725,30,34.275,34.965,35.13,33.845,31.125,27.55,26.75,23.02
24.62,23.47,25.89,25.89,31.41,34.46,46,52.32,48.16,43.55,37,34.63,34,31.38,32.42,35.71,44.03,55.79,55.86,52.54,51.5,40.54,36.19,34.66,0.659500000000001,-0.684999999999995,-1.115,-0.761499999999991,0.659500000000001,2.49,6.409,9.40000000000001,10.88,11.045,10.2,8.611,7.421,6.91,7.17,9.27,12.6,14.697,15.068,13.043,11.0775,8.3725,5.625,3.48,13.425,12.026,11.628,12.009,13.395,15.3,19.1505,22.059,23.6185,23.868,22.9175,21.355,20.232,19.77,19.955,22.0875,25.315,27.417,27.8155,25.85,23.87,21.11,18.3845,16.276,34.116,32.6955,32.256,32.645,34.036,35.915,39.792,42.7965,44.325,44.5275,43.6795,42.0525,40.87,40.41,40.6015,42.71,45.9465,48.11,48.571,46.465,44.545,41.7645,39.015,36.948,46.82,45.52,45.1005,45.446,46.84,48.647,52.6455,55.51,57.091,57.26,56.3875,54.841,53.66,53.1465,53.4065,55.455,58.789,60.896,61.265,59.305,57.252,54.49,51.85,49.7,18.61,18.185,18.155,18.195,20.18,22.82,26.355,29.285,31.185,31.13,31.035,30.275,27.585,26.32,26.595,31.275,33.925,37.04,36,34.26,32.89,30.215,28.815,26.935
28.9,28.9,27.52,28.9,30,35.21,46.67,53.98,51.56,49.24,47.62,45.12,38.9,35.16,34.54,34.98,41.88,44.1,45,49.31,42.87,36.49,38.63,32.9,1.95999999999999,0.530000000000001,-0.259,0.614999999999998,1.885,3.9165,6.654,9.34850000000001,10.6115,10.765,10.235,8.81,7.552,7.22,8.15,11.105,13.213,14.775,15.125,14.428,12.415,10.055,6.886,4.2605,14.627,13.255,12.4415,13.175,14.5495,16.635,19.347,22.1,23.235,23.392,22.946,21.528,20.245,19.896,20.785,23.79,25.965,27.57,27.89,27.1895,25.11,22.7685,19.56,17.0015,35.3745,34.006,33.22,33.955,35.28,37.43,40.0785,42.88,44.0615,44.22,43.755,42.355,41.065,40.67,41.6245,44.6285,46.785,48.368,48.645,47.935,45.88,43.5405,40.335,37.774,48.095,46.773,46.0145,46.8005,48.015,50.14,52.8385,55.59,56.8345,56.995,56.4155,55.0405,53.74,53.385,54.29,57.28,59.48,61,61.265,60.685,58.585,56.279,53.03,50.5715,24.36,21.5,21.34,22.495,23.925,25.635,28.295,32.28,34.95,33.195,31.815,30.485,29.33,26.21,26.785,30.695,36.78,37.96,37.885,37.065,35.91,33.475,30.615,27.815
28.24,27,27.5,27.43,28.44,32.24,38.3,41.12,45.39,41.12,42.3,43.55,42.8,37.43,35.88,38.28,45.48,55,64.2,69,59.78,44.38,46.18,38.33,2.765,1.865,1.6125,1.6445,2.015,4.0195,7.203,9.231,11.043,11.255,11.036,10.315,8.608,8.45500000000001,9.43300000000001,12.785,14.7865,16.395,16.79,15.599,14.1195,11.03,8.085,5.429,15.605,14.6605,14.44,14.475,14.84,16.84,19.9965,22.016,23.855,24.0285,23.86,23.14,21.439,21.269,22.2,25.559,27.61,29.241,29.6205,28.318,26.949,23.8055,20.87,18.2345,36.259,35.335,35.09,35.121,35.496,37.4835,40.725,42.71,44.549,44.72,44.515,43.805,42.1,41.9905,43.07,46.263,48.264,49.9175,50.2895,49.07,47.589,44.459,41.617,38.9455,49.07,48.17,47.8955,47.91,48.314,50.31,53.5,55.5035,57.3525,57.5795,57.3,56.629,54.9,54.73,55.7125,59.012,61.065,62.7,63.09,61.88,60.4245,57.305,54.465,51.7195,23.52,23.46,23.645,24.01,24.51,25.62,27.623,31.5,32.85,32.513,31.915,31.745,29.87,28.23,28.28,31.66,37.995,39.07,39.4955,38.29,36.995,34.4465,32.443,28.5
